X,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value,1d,1w,1m,6m
,2021-06-22 17:50:00,2021-06-21 00:00:00,UNH,Unitedhealth Group Inc,Burke Richard T,Dir,S - Sale,$398.63 ,"-4,000","1,445,681",0%,"($1,594,500)",,,,
D,2021-06-22 17:58:00,2021-06-21 00:00:00,MDT,Medtronic Plc,Wall Brett A.,"EVP, Pres Neuroscience",S - Sale+OE,$123.50 ,-115,"21,602",-1%,"($14,203)",,,,
D,2021-06-22 18:06:00,2021-06-21 00:00:00,HQY,"Healthequity, Inc.",Mott Darcy G,Special Advisor,S - Sale+OE,$77.18 ,"-6,000","79,052",-7%,"($463,094)",,,,
,2021-06-22 18:12:00,2021-06-21 00:00:00,REGI,"Renewable Energy Group, Inc.",Bowen Eric,"GC, Secretary",S - Sale,$63.93 ,"-10,389","71,818",-13%,"($664,169)",,,,
,2021-06-22 18:21:00,2021-06-21 00:00:00,UVV,Universal Corp /va/,Formacek Candace C,"VP, Treasurer",S - Sale,$54.39 ,"-2,500","23,080",-10%,"($135,978)",,,,
,2021-06-22 18:21:00,2021-06-21 00:00:00,MPWR,Monolithic Power Systems Inc,Blegen Theodore,CFO,S - Sale,$353.17 ,"-1,897","148,656",-1%,"($669,963)",,,,
M,2021-06-22 18:20:00,2021-06-21 00:00:00,SPPI,Spectrum Pharmaceuticals Inc,McGahan Keith M,GC,S - Sale,$4.21 ,"-8,235","309,949",-3%,"($34,654)",,,,
D,2021-06-22 18:26:00,2021-06-21 00:00:00,CRM,"Salesforce.Com, Inc.",Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,$243.09 ,"-20,000","28,986,249",0%,"($4,861,734)",,,,
,2021-06-22 18:37:00,2021-06-21 00:00:00,SWBI,"Smith & Wesson Brands, Inc.",Cicero Robert J.,See Remarks,S - Sale,$24.28 ,"-8,834","87,357",-9%,"($214,480)",,,,
,2021-06-22 18:43:00,2021-06-21 00:00:00,SWBI,"Smith & Wesson Brands, Inc.",Furman John B,Dir,S - Sale,$24.44 ,"-5,414","39,490",-12%,"($132,327)",,,,
,2021-06-22 18:46:00,2021-06-21 00:00:00,ATH,Athene Holding Ltd,Klein Martin P,"EVP, CFO",S - Sale,$62.54 ,"-1,200","131,655",-1%,"($75,048)",,,,
,2021-06-22 18:45:00,2021-06-21 00:00:00,SWBI,"Smith & Wesson Brands, Inc.",McPherson Deana L,See Remarks,S - Sale,$25.00 ,"-5,102","64,360",-7%,"($127,550)",,,,
,2021-06-22 18:49:00,2021-06-21 00:00:00,CLPT,"Clearpoint Neuro, Inc.",Burnett Joseph Michael,"CEO, Pres",S - Sale,$18.57 ,"-25,000","237,366",-10%,"($464,250)",,,,
,2021-06-22 18:47:00,2021-06-21 00:00:00,MDLA,"Medallia, Inc.",Stretch Leslie,"Pres, CEO",S - Sale,$32.13 ,"-31,585","949,833",-3%,"($1,014,937)",,,,
,2021-06-22 18:50:00,2021-06-21 00:00:00,SWBI,"Smith & Wesson Brands, Inc.",Monheit Barry M,Dir,S - Sale,$27.65 ,"-10,000","87,232",-10%,"($276,503)",,,,
D,2021-06-22 18:55:00,2021-06-21 00:00:00,NTGR,"Netgear, Inc.",Kim Andrew Wonki,"SVP, Legal, Corp Dev",S - Sale+OE,$38.32 ,-781,"64,189",-1%,"($29,928)",,,,
D,2021-06-22 18:57:00,2021-06-21 00:00:00,ASO,"Academy Sports & Outdoors, Inc.",Johnson Samuel J,"EVP, Retail Operations",S - Sale+OE,$39.78 ,"-56,685","130,303",-30%,"($2,254,929)",,,,
D,2021-06-22 19:35:00,2021-06-21 00:00:00,SMAR,Smartsheet Inc,Gomez Elena,Dir,S - Sale+OE,$69.46 ,"-5,000","23,158",-18%,"($347,300)",,,,
,2021-06-22 19:57:00,2021-06-21 00:00:00,VIR,"Vir Biotechnology, Inc.",Sato Vicki L,Dir,S - Sale,$46.17 ,"-15,174","1,642,136",-1%,"($700,515)",,,,
D,2021-06-22 20:00:00,2021-06-21 00:00:00,GNL,"Global Net Lease, Inc.",Nelson James Larry,"CEO, Pres",S - Sale+OE,$18.47 ,"-106,774","2,163,796",-5%,"($1,972,116)",,,,
D,2021-06-22 20:30:00,2021-06-21 00:00:00,BLFS,Biolife Solutions Inc,Foster Karen A.,Chief Quality Officer,S - Sale+OE,$42.79 ,"-16,332","73,384",-18%,"($698,846)",,,,
D,2021-06-22 20:44:00,2021-06-21 00:00:00,TW,Tradeweb Markets Inc.,Warshaw Robert J,CFO,S - Sale+OE,$85.15 ,"-16,022","63,824",-20%,"($1,364,217)",,,,
DM,2021-06-22 20:48:00,2021-06-21 00:00:00,CRWD,"Crowdstrike Holdings, Inc.",Black Colin,COO,S - Sale+OE,$239.58 ,"-14,133","186,151",-7%,"($3,385,922)",,,,
D,2021-06-22 20:47:00,2021-06-21 00:00:00,CRWD,"Crowdstrike Holdings, Inc.",Henry Shawn,Please see remarks,S - Sale+OE,$235.51 ,"-7,451","394,932",-2%,"($1,754,816)",,,,
,2021-06-22 20:46:00,2021-06-21 00:00:00,CRWD,"Crowdstrike Holdings, Inc.",Maheshwari Abhishek,CHIEF ACCOUNTING OFFICER,S - Sale,$237.35 ,"-3,198","81,160",-4%,"($759,033)",,,,
D,2021-06-22 20:47:00,2021-06-21 00:00:00,CRWD,"Crowdstrike Holdings, Inc.",Podbere Burt W.,CFO,S - Sale+OE,$236.49 ,"-17,016","174,668",-9%,"($4,024,105)",,,,
,2021-06-22 20:55:00,2021-06-21 00:00:00,TTMI,Ttm Technologies Inc,Sanchez Tony,"VP, Corporate Controller",S - Sale,$14.46 ,"-2,895","17,122",-14%,"($41,849)",,,,
,2021-06-22 21:02:00,2021-06-21 00:00:00,TTMI,Ttm Technologies Inc,Titterton Philip,"EVP, COO",S - Sale,$14.46 ,"-7,226","51,797",-12%,"($104,476)",,,,
,2021-06-22 21:03:00,2021-06-21 00:00:00,TTMI,Ttm Technologies Inc,Titterton Philip,"EVP, COO",S - Sale,$14.46 ,"-7,226","51,797",-12%,"($104,476)",,,,
D,2021-06-22 21:14:00,2021-06-21 00:00:00,RUN,Sunrun Inc.,Steele Jeanna,GC,S - Sale+OE,$51.50 ,"-3,334","113,364",-3%,"($171,701)",,,,
,2021-06-17 14:25:00,2021-06-17 00:00:00,ENBP,Enb Financial Corp,Lefever Willis R,Dir,P - Purchase,$21.75 ,100,"12,382",1%,"$2,175 ",,,,
,2021-06-17 16:29:00,2021-06-17 00:00:00,SPT,"Sprout Social, Inc.",Gilpin Jamie Cannon,CMO,S - Sale,$84.82 ,"-1,278","109,384",-1%,"($108,400)",,,,
,2021-06-17 16:34:00,2021-06-17 00:00:00,NNBR,Nn Inc,Veltman Warren A,"Pres, CEO",P - Purchase,$7.05 ,"20,000","213,624",10%,"$141,000 ",,,,
,2021-06-17 16:37:00,2021-06-17 00:00:00,NKSH,National Bankshares Inc,Miller Mary G,Dir,P - Purchase,$34.65 ,500,"5,500",10%,"$17,325 ",,,,
,2021-06-17 16:40:00,2021-06-17 00:00:00,NFBK,"Northfield Bancorp, Inc.",Fasanella David,EVP,P - Purchase,$16.54 ,"1,000","35,879",3%,"$16,538 ",,,,
,2021-06-17 16:47:00,2021-06-17 00:00:00,SABR,Sabre Corp,Shirk David J,EVP,S - Sale,$14.00 ,"-48,167","228,579",-17%,"($674,535)",,,,
,2021-06-17 17:01:00,2021-06-17 00:00:00,PING,Ping Identity Holding Corp.,"Vep Group, LLC",10%,S - Sale,$23.75 ,"-6,000,000","26,735,350",-18%,"($142,500,000)",,,,
D,2021-06-17 17:11:00,2021-06-17 00:00:00,AMKR,"Amkor Technology, Inc.",Faust Megan,CFO,S - Sale+OE,$23.56 ,"-5,000","14,844",-25%,"($117,800)",,,,
,2021-06-17 17:41:00,2021-06-17 00:00:00,MYGN,Myriad Genetics Inc,Spiegelman Daniel K,Dir,S - Sale,$30.52 ,"-3,139","23,129",-12%,"($95,795)",,,,
,2021-06-17 17:45:00,2021-06-17 00:00:00,VGZ,Vista Gold Corp,Tobler Douglas L.,CFO,P - Purchase,$1.26 ,"2,500","80,806",3%,"$3,150 ",,,,
,2021-06-17 17:58:00,2021-06-17 00:00:00,ALGM,"Allegro Microsystems, Inc.",Walsh Paul V Jr,"SVP, CFO, Treasurer",S - Sale,$27.22 ,"-70,000","1,332,344",-5%,"($1,905,400)",,,,
,2021-06-17 18:05:00,2021-06-17 00:00:00,AMK,"Assetmark Financial Holdings, Inc.",Mehta Mukesh,"EVP, CIO",S - Sale,$27.05 ,"-1,617","305,177",-1%,"($43,740)",,,,
,2021-06-17 18:38:00,2021-06-17 00:00:00,MATX,"Matson, Inc.",Cox Matthew J,"COB, CEO",S - Sale,$62.61 ,"-5,000","305,544",-2%,"($313,063)",,,,
,2021-06-17 18:35:00,2021-06-17 00:00:00,OPTN,"Optinose, Inc.",Goldan Keith A.,CFO,S - Sale,$3.73 ,-576,"90,771",-1%,"($2,148)",,,,
,2021-06-17 18:39:00,2021-06-17 00:00:00,OPTN,"Optinose, Inc.",Marino Michael F III,"GC, Corp Sec",S - Sale,$3.73 ,-576,"98,590",-1%,"($2,148)",,,,
,2021-06-17 18:49:00,2021-06-17 00:00:00,OPTN,"Optinose, Inc.",Mahmoud Ramy A,"Pres, COO",S - Sale,$3.73 ,-909,"290,236",0%,"($3,391)",,,,
D,2021-06-17 19:06:00,2021-06-17 00:00:00,COO,"Cooper Companies, Inc.",Ricupati Agostino,"SVP, Fin, Tax; Chief Actg Off",S - Sale+OE,$385.55 ,"-2,200","1,101",-67%,"($848,217)",,,,
,2021-06-17 19:15:00,2021-06-17 00:00:00,BE,Bloom Energy Corp,Brennan Susan Seilheimer,"EVP, COO",S - Sale,$24.69 ,"-11,397","204,771",-5%,"($281,423)",,,,
D,2021-06-17 19:38:00,2021-06-17 00:00:00,ZNGA,Zynga Inc,Griffin James Gerard,CFO,S - Sale+OE,$10.24 ,"-15,848","560,176",-3%,"($162,284)",,,,
,2021-06-17 19:40:00,2021-06-17 00:00:00,ZS,"Zscaler, Inc.",Brown Andrew William Fraser,Dir,S - Sale,$212.27 ,"-10,000","17,632",-36%,"($2,122,700)",,,,
D,2021-06-17 19:43:00,2021-06-17 00:00:00,ZNGA,Zynga Inc,Phillips Phuong Y.,GC,S - Sale+OE,$10.23 ,"-4,960","296,019",-2%,"($50,741)",,,,
D,2021-06-17 19:45:00,2021-06-17 00:00:00,ZNGA,Zynga Inc,Ryan Jeffrey Miles,Chief People Officer,S - Sale+OE,$10.22 ,"-17,064","31,910",-35%,"($174,394)",,,,
D,2021-06-17 20:08:00,2021-06-17 00:00:00,OM,"Outset Medical, Inc.",Brottem John L.,GC,S - Sale+OE,$50.00 ,"-1,445","14,672",-9%,"($72,250)",,,,
,2021-06-17 20:19:00,2021-06-17 00:00:00,AMHG,"Amergent Hospitality Group, Inc",Pruitt Michael D,CEO,P - Purchase,$0.57 ,"1,250","20,876",6%,$715 ,,,,
,2021-06-16 15:26:00,2021-06-16 00:00:00,FBNC,First Bancorp /nc/,Moore Richard H,CEO,P - Purchase,$42.74 ,"2,375","115,646",2%,"$101,514 ",,,,
D,2021-06-16 16:46:00,2021-06-16 00:00:00,PEGA,Pegasystems Inc,Kouninis Efstathios A,"VP of Finance, CAO",S - Sale+OE,$132.89 ,-293,"2,438",-11%,"($38,937)",,,,
,2021-06-16 16:53:00,2021-06-16 00:00:00,VFC,V F Corp,Wu Veronica,Dir,S - Sale,$81.57 ,-500,"3,663",-12%,"($40,785)",,,,
,2021-06-16 16:57:00,2021-06-16 00:00:00,FHI,"Federated Hermes, Inc.",Uhlman Paul A,VP,S - Sale,$32.57 ,"-5,977","310,468",-2%,"($194,698)",,,,
,2021-06-16 16:58:00,2021-06-16 00:00:00,FCPT,"Four Corners Property Trust, Inc.",Moody John S,Dir,S - Sale,$28.90 ,"-5,888","46,248",-11%,"($170,163)",,,,
,2021-06-16 17:00:00,2021-06-16 00:00:00,CBKM,Consumers Bancorp Inc /oh/,Lober Ralph J II,"CEO, Pres",P - Purchase,$19.85 ,66,"36,538",0%,"$1,310 ",,,,
,2021-06-16 17:02:00,2021-06-16 00:00:00,RAMP,"Liveramp Holdings, Inc.",Howe Scott E,CEO,P - Purchase,$42.67 ,"2,000","716,457",0%,"$85,340 ",,,,
,2021-06-16 17:30:00,2021-06-16 00:00:00,BWXT,"Bwx Technologies, Inc.",Black David S,"SVP, CFO",S - Sale,$63.80 ,"-1,000","72,875",-1%,"($63,800)",,,,
D,2021-06-16 17:49:00,2021-06-16 00:00:00,SIBN,"Si-Bone, Inc.",Hinckley Gregory K,Dir,S - Sale+OE,$31.46 ,"-1,179","146,997",-1%,"($37,091)",,,,
,2021-06-16 18:05:00,2021-06-16 00:00:00,RFP,Resolute Forest Products Inc.,Ouellet Daniel,SVP HR,S - Sale,$13.51 ,"-5,000","100,865",-5%,"($67,550)",,,,
,2021-06-16 18:40:00,2021-06-16 00:00:00,MLAB,Mesa Laboratories Inc /co/,Guillemin Evan,Dir,S - Sale,$256.36 ,-720,"30,170",-2%,"($184,579)",,,,
,2021-06-16 18:46:00,2021-06-16 00:00:00,ITOS,"Iteos Therapeutics, Inc.",Gall Matthew,CFO,P - Purchase,$26.09 ,"5,000","5,000",New,"$130,447 ",,,,
DM,2021-06-16 19:01:00,2021-06-16 00:00:00,KRTX,"Karuna Therapeutics, Inc.",Ignelzi Troy A.,CFO,S - Sale+OE,$130.13 ,"-3,500","13,000",-21%,"($455,468)",,,,
,2021-06-16 19:05:00,2021-06-16 00:00:00,AMK,"Assetmark Financial Holdings, Inc.",Mehta Mukesh,"EVP, CIO",S - Sale,$27.00 ,-100,"306,794",0%,"($2,700)",,,,
D,2021-06-16 19:20:00,2021-06-16 00:00:00,ITI,"Iteris, Inc.",Bergera J. Joseph,"Pres, CEO",S - Sale+OE,$7.00 ,"-32,855","92,716",-26%,"($230,005)",,,,
,2021-06-16 19:51:00,2021-06-16 00:00:00,RFIL,R F Industries Ltd,Holdsworth Mark Keith,Dir,P - Purchase,$7.38 ,"53,818","433,999",14%,"$397,053 ",,,,
D,2021-06-16 21:39:00,2021-06-16 00:00:00,STKS,"One Group Hospitality, Inc.",Segal Jonathan,"Dir, Business Development, 10%",S - Sale+OE,$11.42 ,"-9,303","4,163,141",0%,"($106,197)",,,,
D,2021-06-16 21:38:00,2021-06-16 00:00:00,FB,Facebook Inc,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,$333.57 ,"-77,300","2,020,846",-4%,"($25,785,054)",,,,
,2021-06-17 07:06:00,2021-06-16 00:00:00,TSRI,Tsr Inc,Fitzgerald Robert E,"Dir, 10%",P - Purchase,$8.96 ,"20,000","548,884",4%,"$179,169 ",,,,
,2021-06-17 08:02:00,2021-06-16 00:00:00,BKYI,Bio Key International Inc,Depasquale Michael W,CEO,P - Purchase,$4.00 ,"2,000","20,458",11%,"$8,000 ",,,,
,2021-06-17 08:39:00,2021-06-16 00:00:00,SAM,Boston Beer Co Inc,Koch C James,"COB, 10%",S - Sale,"$1,003.34 ","-2,500","242,907",-1%,"($2,508,357)",,,,
,2021-06-17 08:50:00,2021-06-16 00:00:00,IIVI,II-Vi Inc,Mattera Vincent D Jr,CEO,S - Sale,$69.20 ,"-8,500","368,887",-2%,"($588,175)",,,,
,2021-06-17 09:05:00,2021-06-16 00:00:00,MAXR,Maxar Technologies Inc.,Lee James Ci,"SVP, GC, Secty",S - Sale,$40.00 ,"-15,789","67,433",-19%,"($631,560)",,,,
,2021-06-17 09:05:00,2021-06-16 00:00:00,MAXR,Maxar Technologies Inc.,Frazier Leon Anthony,"EVP, Global Field Operations",S - Sale,$40.00 ,"-15,000","153,765",-9%,"($600,000)",,,,
,2021-06-17 09:06:00,2021-06-16 00:00:00,MAXR,Maxar Technologies Inc.,Robertson III Jeff,"SVP, Operations",S - Sale,$40.00 ,"-17,409","91,325",-16%,"($696,360)",,,,
,2021-06-17 09:15:00,2021-06-16 00:00:00,SAGE,"Sage Therapeutics, Inc.",Starr Kevin P,Dir,P - Purchase,$56.05 ,"17,842","320,659",6%,"$999,983 ",,,,
,2021-06-17 09:14:00,2021-06-16 00:00:00,SAGE,"Sage Therapeutics, Inc.",Greene Barry E,"Pres, CEO",P - Purchase,$56.32 ,"8,800","8,800",New,"$495,627 ",,,,
,2021-06-17 09:31:00,2021-06-16 00:00:00,FRAF,Franklin Financial Services Corp /pa/,Cekovich Ronald L,SVP,P - Purchase,$30.20 ,3,"7,919",0%,$91 ,,,,
,2021-06-17 09:35:00,2021-06-16 00:00:00,FRAF,Franklin Financial Services Corp /pa/,Kerlin Stanley J,Dir,P - Purchase,$30.20 ,497,"35,123",1%,"$15,009 ",,,,
,2021-06-17 09:38:00,2021-06-16 00:00:00,FRAF,Franklin Financial Services Corp /pa/,Carmack Karen K,SVP,P - Purchase,$30.20 ,1,"1,640",0%,$30 ,,,,
,2021-06-17 09:42:00,2021-06-16 00:00:00,FRAF,Franklin Financial Services Corp /pa/,Craig Kevin W,Dir,P - Purchase,$30.20 ,"4,305","10,079",75%,"$130,011 ",,,,
,2021-06-17 09:44:00,2021-06-16 00:00:00,FRAF,Franklin Financial Services Corp /pa/,Hollar Mark R,CFO,P - Purchase,$30.20 ,3,"5,968",0%,$91 ,,,,
,2021-06-17 10:27:00,2021-06-16 00:00:00,MSEX,Middlesex Water Co,Sohler Bernadette M,VP-Corporate Affairs,S - Sale,$86.50 ,"-1,000","9,427",-10%,"($86,500)",,,,
,2021-06-17 10:53:00,2021-06-16 00:00:00,FNF,"Fidelity National Financial, Inc.",Lane Daniel D,Dir,S - Sale,$46.36 ,"-5,709","265,221",-2%,"($264,673)",,,,
,2021-06-17 11:12:00,2021-06-16 00:00:00,BKE,Buckle Inc,Molczyk Kelli D,VP WOMEN'S MERCHANDISING,S - Sale,$42.05 ,"-2,500","53,163",-4%,"($105,113)",,,,
D,2021-06-17 11:20:00,2021-06-16 00:00:00,GOOG,Alphabet Inc.,Pichai Sundar,CEO,S - Sale+OE,"$2,515.71 ","-3,000","159,938",-2%,"($7,547,145)",,,,
,2021-06-17 11:29:00,2021-06-16 00:00:00,SQFT,"Presidio Property Trust, Inc.",Bentzen Edwin H IV,Chief Accounting Officer,P - Purchase,$24.64 ,200,200,New,"$4,927 ",,,,
,2021-06-17 11:46:00,2021-06-16 00:00:00,SQFT,"Presidio Property Trust, Inc.",Bruen David,Dir,S - Sale,$4.11 ,"-2,000","33,418",-6%,"($8,225)",,,,
,2021-06-17 11:49:00,2021-06-16 00:00:00,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,564.00 ",29,"376,896",0%,"$45,356 ",,,,
,2021-06-17 12:06:00,2021-06-16 00:00:00,MLAB,Mesa Laboratories Inc /co/,Archbold Brian David,SVP Continuous Improvement,S - Sale,$257.06 ,"-1,336","1,193",-53%,"($343,430)",,,,
,2021-06-17 12:16:00,2021-06-16 00:00:00,MLAB,Mesa Laboratories Inc /co/,Dinoia Gregory,SVP Commericial,S - Sale,$255.67 ,"-1,211","2,973",-29%,"($309,616)",,,,
,2021-06-17 12:25:00,2021-06-16 00:00:00,MLAB,Mesa Laboratories Inc /co/,Owens Gary M,"Pres, CEO",S - Sale,$255.67 ,"-6,545","18,396",-26%,"($1,673,360)",,,,
D,2021-06-17 12:45:00,2021-06-16 00:00:00,RXT,"Rackspace Technology, Inc.",Windham Holly B.,"EVP, Chief Legal, People Off",S - Sale+OE,$20.19 ,"-10,000","165,666",-6%,"($201,926)",,,,
,2021-06-17 12:50:00,2021-06-16 00:00:00,MLAB,Mesa Laboratories Inc /co/,Sakys John,CFO,S - Sale,$255.67 ,"-2,119","7,514",-22%,"($541,765)",,,,
,2021-06-17 12:59:00,2021-06-16 00:00:00,CERT,"Certara, Inc.",Edge Justin,"Pres, REGULATORY, ACCESS",S - Sale,$27.02 ,"-5,000","447,090",-1%,"($135,075)",,,,
,2021-06-17 13:01:00,2021-06-16 00:00:00,MLAB,Mesa Laboratories Inc /co/,Schmieder John Bradley,Dir,S - Sale,$262.27 ,-505,"71,507",-1%,"($132,446)",,,,
,2021-06-17 13:29:00,2021-06-16 00:00:00,PNC,"Pnc Financial Services Group, Inc.",Fallon Kieran John,EVP,S - Sale,$188.36 ,-125,"8,543",-1%,"($23,545)",,,,
D,2021-06-17 13:36:00,2021-06-16 00:00:00,ALTR,Altair Engineering Inc.,Chouinard Brett R,See Remarks,S - Sale+OE,$64.07 ,"-4,896","13,228",-27%,"($313,703)",,,,
D,2021-06-17 14:40:00,2021-06-16 00:00:00,NWFL,Norwood Financial Corp,Lance William S,"EVP, CFO",S - Sale+OE,$25.91 ,"-2,475","10,142",-20%,"($64,127)",,,,
,2021-06-17 15:42:00,2021-06-16 00:00:00,SQFT,"Presidio Property Trust, Inc.",Katz Gary Morris,"SVP, Asset Management",S - Sale,$4.08 ,"-6,000","77,747",-7%,"($24,477)",,,,
D,2021-06-17 15:54:00,2021-06-16 00:00:00,INDT,"Indus Realty Trust, Inc.",Small Albert H Jr,Dir,S - Sale+OE,$67.26 ,-700,"5,328",-12%,"($47,082)",,,,
,2021-06-17 16:01:00,2021-06-16 00:00:00,LMNR,Limoneira Co,Edwards Harold S,"Pres, CEO",S - Sale,$18.76 ,"-1,000","158,611",-1%,"($18,755)",,,,
,2021-06-17 16:01:00,2021-06-16 00:00:00,LMNR,Limoneira Co,Palamountain Mark,"CFO, Treasurer, Secretary",S - Sale,$18.77 ,-650,"59,687",-1%,"($12,202)",,,,
D,2021-06-17 16:01:00,2021-06-16 00:00:00,XYL,Xylem Inc.,Toussaint Claudia S,"SVP,CSO,GC, Corp Sec",S - Sale+OE,$116.59 ,"-5,953","53,109",-10%,"($694,056)",,,,
,2021-06-17 16:05:00,2021-06-16 00:00:00,AXON,"Axon Enterprise, Inc.",McBrady Matthew R,Dir,S - Sale,$155.47 ,-660,"5,337",-11%,"($102,607)",,,,
,2021-06-17 16:04:00,2021-06-16 00:00:00,SAGE,"Sage Therapeutics, Inc.",Frates James M,Dir,P - Purchase,$55.10 ,"1,810","2,845",175%,"$99,735 ",,,,
,2021-06-17 16:03:00,2021-06-16 00:00:00,SSNT,"Silversun Technologies, Inc.","Ault Global Holdings, Inc.",10%,P - Purchase,$6.78 ,"142,000","702,000",25%,"$962,760 ",,,,
D,2021-06-17 16:09:00,2021-06-16 00:00:00,HUBS,Hubspot Inc,Gill Ronald S,Dir,S - Sale+OE,$550.00 ,"-2,075","2,290",-48%,"($1,141,250)",,,,
,2021-06-17 16:08:00,2021-06-16 00:00:00,CDLX,"Cardlytics, Inc.",Grimes Scott D.,Dir,S - Sale,$104.12 ,"-2,000","319,786",-1%,"($208,230)",,,,
,2021-06-17 16:10:00,2021-06-16 00:00:00,BRID,Bridgford Foods Corp,Bridgford Richard Eugene,V.P. Ind. Relations & Safety,P - Purchase,$14.04 ,125,"37,930",0%,"$1,755 ",,,,
D,2021-06-17 16:10:00,2021-06-16 00:00:00,UGI,Ugi Corp /pa/,Bort M Shawn,Dir,S - Sale+OE,$46.58 ,"-12,750","66,279",-16%,"($593,926)",,,,
,2021-06-17 16:16:00,2021-06-16 00:00:00,GBL,"Gamco Investors, Inc. Et Al","Associated Capital Group, Inc.",10%,S - Sale,$25.06 ,-742,"1,710,967",0%,"($18,592)",,,,
,2021-06-17 16:14:00,2021-06-16 00:00:00,BSX,Boston Scientific Corp,Monson Jonathan,"VP, Global Controller, CAO",S - Sale,$42.76 ,"-8,833","28,229",-24%,"($377,734)",,,,
,2021-06-17 16:20:00,2021-06-16 00:00:00,CDXS,"Codexis, Inc.",Yang Patrick Y,Dir,S - Sale,$20.31 ,"-20,000","58,512",-25%,"($406,186)",,,,
D,2021-06-17 16:19:00,2021-06-16 00:00:00,HVBC,"Hv Bancorp, Inc.",Marino Robert Joseph,Dir,P - Purchase,$20.84 ,5,"76,077",0%,$104 ,,,,
,2021-06-17 16:23:00,2021-06-16 00:00:00,XAIR,"Beyond Air, Inc.",Beck Douglas,CFO,P - Purchase,$5.38 ,"1,000","22,460",5%,"$5,380 ",,,,
,2021-06-17 16:29:00,2021-06-16 00:00:00,PRDO,Perdoceo Education Corp,Peppers Michele A,Principal Accounting Officer,S - Sale,$13.00 ,"-8,197","70,809",-10%,"($106,561)",,,,
,2021-06-17 16:33:00,2021-06-16 00:00:00,CMPI,"Checkmate Pharmaceuticals, Inc.",Krieg Arthur M,Chief Scientific Officer,P - Purchase,$6.18 ,"3,578","808,510",0%,"$22,112 ",,,,
,2021-06-17 16:36:00,2021-06-16 00:00:00,VRSN,Verisign Inc/ca,Bidzos D James,"Exec. COB, CEO",S - Sale,$219.27 ,"-6,000","816,680",-1%,"($1,315,647)",,,,
,2021-06-17 16:38:00,2021-06-16 00:00:00,IPGP,Ipg Photonics Corp,Ip Fibre Devices Ltd,10%,S - Sale,$210.20 ,"-5,044","6,939,004",0%,"($1,060,249)",,,,
,2021-06-17 16:40:00,2021-06-16 00:00:00,VRSN,Verisign Inc/ca,Indelicarto Thomas C,"EVP, GC, Secretary",S - Sale,$221.90 ,-613,"56,099",-1%,"($136,025)",,,,
D,2021-06-17 16:41:00,2021-06-16 00:00:00,AZEK,Azek Co Inc.,Kasson Michelle A,CIO,S - Sale+OE,$40.25 ,"-3,251",0,-100%,"($130,853)",,,,
D,2021-06-17 16:44:00,2021-06-16 00:00:00,NFBK,"Northfield Bancorp, Inc.",Patafio Frank P.,Dir,S - Sale+OE,$16.80 ,"-27,000","249,895",-10%,"($453,600)",,,,
,2021-06-17 16:43:00,2021-06-16 00:00:00,EGHT,8X8 Inc /de/,Wilson Samuel C.,CFO,S - Sale,$25.52 ,"-11,928","209,132",-5%,"($304,355)",,,,
,2021-06-17 16:45:00,2021-06-16 00:00:00,EGHT,8X8 Inc /de/,Cota Germaine,"Chief Accting Officer, Treasur",S - Sale,$25.52 ,"-1,857","58,385",-3%,"($47,383)",,,,
D,2021-06-17 16:45:00,2021-06-16 00:00:00,VOYA,"Voya Financial, Inc.",Ferrara Nancy,See Remarks,S - Sale+OE,$64.01 ,"-3,000","16,816",-15%,"($192,027)",,,,
D,2021-06-17 16:49:00,2021-06-16 00:00:00,TER,"Teradyne, Inc",Mehta Sanjay,"VP, CFO",S - Sale+OE,$131.37 ,"-5,212","24,826",-17%,"($684,700)",,,,
D,2021-06-17 16:48:00,2021-06-16 00:00:00,PI,Impinj Inc,Baker Cary,CFO,S - Sale+OE,$49.47 ,"-1,247","25,233",-5%,"($61,690)",,,,
D,2021-06-17 16:50:00,2021-06-16 00:00:00,PI,Impinj Inc,Dossett Jeffrey,Chief Revenue Officer,S - Sale+OE,$49.49 ,"-2,990","37,015",-7%,"($147,979)",,,,
D,2021-06-17 16:54:00,2021-06-16 00:00:00,PI,Impinj Inc,Diorio Chris Ph.D.,CEO,S - Sale+OE,$49.49 ,"-2,492","930,794",0%,"($123,325)",,,,
,2021-06-17 17:00:00,2021-06-16 00:00:00,HLI,"Houlihan Lokey, Inc.",Schriesheim Robert A,Dir,P - Purchase,$79.35 ,141,"27,698",1%,"$11,188 ",,,,
,2021-06-17 17:00:00,2021-06-16 00:00:00,NCNO,"Ncino, Inc.",Rudow David,"CFO, Treasurer",S - Sale,$62.57 ,"-2,500","43,801",-5%,"($156,413)",,,,
D,2021-06-17 17:04:00,2021-06-16 00:00:00,HLI,"Houlihan Lokey, Inc.",Gold Irwin,"Exec COB, 10%",S - Sale+OE,$80.08 ,"-1,000",0,-100%,"($80,080)",,,,
